,LSAT,UGPA,region_first,sander_index,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White,female,male,ZFYA,Knowledge,Init_class,Fair_pred,Fair_pred_class,full_pred,full_pred_class,unaware_pred,unaware_pred_class
1242,37,3.6,GL,0.805357142857,1.0,0,0,0,0,0,0,0,1,1,0,1.06,-0.6477101422068126,1.0,0.22462033326582098,1.0,0.2583678195841488,1.0,0.2163566480079342,1.0
12708,33,2.8,SE,0.685416666667,1.0,0,0,0,0,0,0,0,1,0,1,1.02,1.0287221507269482,1.0,-0.10125769743377212,-1.0,-0.020050336275172054,-1.0,-0.18408352494969682,-1.0
21521,44,3.2,FW,0.854761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.34,-0.14984107822401016,1.0,0.12784064773910225,1.0,0.4169764760180059,1.0,0.40576661757652754,1.0
9351,29,2.7,GL,0.619642857143,1.0,0,0,1,0,0,0,0,0,1,0,0.12,0.4616730943973548,1.0,0.008969736483865912,1.0,-0.8727845528952489,-1.0,-0.3856613461433933,-1.0
17116,40,3.8,Mt,0.861904761905,1.0,0,0,0,0,0,0,0,1,1,0,0.75,-1.2210156547587436,1.0,0.3360639461138503,1.0,0.3981772236181298,1.0,0.403051148146766,1.0
13462,40,3.6,NE,0.842857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.21,-0.17303225354750623,1.0,0.13234872991807548,1.0,0.352812622119278,1.0,0.3462333333570706,1.0
4656,42,2.4,MW,0.753571428571,1.0,0,0,0,0,0,0,0,1,0,1,0.32,1.7714555406614023,1.0,-0.2456360272159439,-1.0,0.17255486833251243,1.0,0.09191090151832126,1.0
14298,27,3.1,NE,0.632738095238,0.0,0,0,0,0,0,1,0,0,1,0,-2.86,0.5958076436810689,-1.0,-0.017104387090107365,-1.0,-0.341974074733157,-1.0,-0.3586101734634264,-1.0
12522,36,3.9,GL,0.821428571429,1.0,0,0,0,0,0,0,0,1,1,0,1.22,-1.2398735691491496,1.0,0.3397296951157934,1.0,0.29493312098738356,1.0,0.25829114174276535,1.0
8998,38,3.4,SE,0.79880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.73,-0.040262336266128955,-1.0,0.10653987419382425,1.0,0.2444848189303399,1.0,0.2028310616679505,1.0
15697,31,3.0,SE,0.673214285714,1.0,0,0,1,0,0,0,0,0,1,0,-0.94,0.013950061284764052,-1.0,0.09600164403215646,1.0,-0.7417744489568849,-1.0,-0.21385016705942572,-1.0
20103,36,4.0,GL,0.830952380952,1.0,0,0,1,0,0,0,0,0,1,0,-0.47,-2.2143019190658184,-1.0,0.5291467047183667,1.0,-0.35754343723740956,-1.0,0.28670004913761327,1.0
11914,33,3.6,GL,0.755357142857,1.0,0,0,0,0,0,0,0,1,0,1,0.9,-1.0114882232627616,1.0,0.2953343639880111,1.0,0.16140806972023558,1.0,0.043187734209085615,1.0
14778,44,3.7,GL,0.902380952381,1.0,0,0,0,0,0,0,0,1,0,1,0.08,-0.990131540268329,1.0,0.2911828847867117,1.0,0.5303879797651354,1.0,0.5478111545507667,1.0
1325,43,3.6,FW,0.880357142857,1.0,0,0,0,0,0,0,0,1,0,1,0.0,-0.6266556489476396,0.0,0.2205275960705299,1.0,0.4762240781706666,1.0,0.4761100187062066,1.0
8343,33,3.8,FW,0.774404761905,1.0,0,0,0,0,0,0,0,1,1,0,-0.55,-0.9395373878328143,-1.0,0.2813479974309287,1.0,0.177806017702828,1.0,0.100005548998781,1.0
20725,36,3.1,NE,0.745238095238,1.0,0,0,0,0,0,0,0,1,1,0,0.92,0.5472040883377765,1.0,-0.0076564475777081975,-1.0,0.11347471499197592,1.0,0.031019882583982916,1.0
15164,34,2.7,NE,0.682142857143,1.0,0,0,0,0,0,0,0,1,0,1,0.19,0.9744587137027935,1.0,-0.09070954581980077,-1.0,-0.011251036179554585,-1.0,-0.1692002038948326,-1.0
8893,36,3.2,MW,0.754761904762,1.0,0,0,0,0,0,0,0,1,0,1,-1.78,0.13506854431218002,-1.0,0.07245768529510299,1.0,0.1651236692576612,1.0,0.05942878997883083,1.0
4859,30,3.2,FW,0.679761904762,0.0,0,0,0,0,0,0,0,1,1,0,-0.33,0.43887155982493176,-1.0,0.013402077243889393,1.0,-0.05273258932885705,-1.0,-0.20032458071944204,-1.0
7490,42,3.5,GL,0.858333333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.61,-0.5414606709783789,-1.0,0.20396672942345984,1.0,0.42206017657619777,1.0,0.40440888286164656,1.0
19469,38,3.2,NE,0.779761904762,1.0,0,1,0,0,0,0,0,0,1,0,1.3,0.1422172946675265,1.0,0.0710680552470642,1.0,-0.26785157336901877,-1.0,0.14601324687825512,1.0
13474,42,4.0,MW,0.905952380952,1.0,0,0,0,0,0,0,0,1,1,0,0.51,-1.708166466563782,1.0,0.43076013388944967,1.0,0.5065050268070679,1.0,0.5464534198358857,1.0
11859,42,3.5,SE,0.858333333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.46,-0.6508112411224455,-1.0,0.2252231491456455,1.0,0.42206017657619777,1.0,0.40440888286164656,1.0
15015,42,3.9,NG,0.896428571429,1.0,0,0,0,0,0,0,0,1,1,0,0.1,-1.2752794769383113,1.0,0.3466121725973455,1.0,0.483822726057642,1.0,0.5180445124410378,1.0
1222,36,3.6,Mt,0.792857142857,0.0,0,0,0,0,0,0,0,1,0,1,-1.62,-0.7986049518574759,-1.0,0.2539524474341151,1.0,0.25585287225536524,1.0,0.17306441955822205,1.0
1777,38,3.5,MS,0.808333333333,1.0,0,0,0,0,0,0,0,1,1,0,0.09,-0.4629471429445383,1.0,0.1887046553111973,1.0,0.2671671196797658,1.0,0.23123996906279842,1.0
20119,38,3.7,SC,0.827380952381,1.0,0,0,0,0,0,0,0,1,1,0,-1.11,-0.679803997784935,-1.0,0.23085898811483552,1.0,0.3125317211786176,1.0,0.2880577838524938,1.0
17208,39,2.7,SE,0.744642857143,1.0,0,0,0,0,0,0,0,1,0,1,0.07,1.2836103923361366,1.0,-0.15080486887290306,-1.0,0.14615696804566092,1.0,0.04726093835372813,1.0
20485,39,3.3,SE,0.801785714286,0.0,0,0,0,0,0,0,0,1,1,0,-1.29,0.02943794186500381,-1.0,0.09299098857981698,1.0,0.25328411902595693,1.0,0.21771438272281474,1.0
14784,42,3.9,NE,0.896428571429,1.0,0,0,0,0,0,0,0,1,0,1,0.31,-1.4848437276219486,1.0,0.38734891192506854,1.0,0.5127893795739014,1.0,0.5180445124410378,1.0
11133,43,3.9,GL,0.908928571429,1.0,0,0,0,0,0,0,0,1,1,0,-0.99,-0.8696347665119424,-1.0,0.2677597787639401,1.0,0.5153043269026854,1.0,0.5613367408907499,1.0
20659,26,3.2,Mt,0.633511904762,0.0,0,0,0,0,0,0,0,1,1,0,0.76,0.1431616794668652,1.0,0.07088447833797676,1.0,-0.17865899270902919,-1.0,-0.3734934945182906,-1.0
16345,35,3.3,SE,0.751785714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.27,-0.00015038748692360938,-1.0,0.09874259962998544,1.0,0.15632436916204417,1.0,0.04454546892396616,1.0
14470,39,3.8,NE,0.849404761905,1.0,0,0,0,0,0,0,0,1,1,0,1.64,-1.0980847478275522,1.0,0.31216767423236225,1.0,0.3666956227730864,1.0,0.35975891969705387,1.0
8701,22,2.8,NE,0.547916666667,1.0,0,0,1,0,0,0,0,0,1,0,-0.93,0.46262816346895214,-1.0,0.008784082682310013,1.0,-1.070473458061125,-1.0,-0.6602980378965304,-1.0
19407,35,3.9,SE,0.808928571429,1.0,0,0,0,0,0,0,0,1,1,0,1.65,-1.1713646318237598,1.0,0.32641239165234714,1.0,0.2634515201423402,1.0,0.2149989132930532,1.0
6400,27,2.6,NE,0.585119047619,1.0,0,0,1,0,0,0,0,0,0,1,-1.48,0.4946336053567078,-1.0,0.0025626143784515942,1.0,-0.9294634018185017,-1.0,-0.5006547104376653,-1.0
18257,29,2.8,NE,0.637916666667,1.0,0,0,0,0,0,0,0,1,0,1,0.63,0.6331151784590571,1.0,-0.024356517709967565,-1.0,-0.14597673965534463,-1.0,-0.3572524387485454,-1.0
20927,46,3.1,MS,0.870238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.29,0.1066532347179329,-1.0,0.07798127558343346,1.0,0.4572573769586663,1.0,0.46394216708110436,1.0
748,44,3.8,NE,0.911904761905,1.0,0,0,0,0,0,0,0,1,1,0,1.08,-0.9215436994927366,1.0,0.2778502434530301,1.0,0.5241036269983019,1.0,0.5762200619456141,1.0
7271,32,2.7,MS,0.657142857143,0.0,0,0,1,0,0,0,0,0,0,1,0.01,-0.016796712952331722,1.0,0.1019784426663651,1.0,-0.7493730968438601,-1.0,-0.2557846607942569,-1.0
5246,39,3.4,SC,0.81130952381,1.0,0,0,0,0,1,0,0,0,0,1,-0.43,-0.7200699066659069,-1.0,0.23868619064831642,1.0,-0.21084420098817613,-1.0,0.24612329011766265,1.0
1259,36,3.4,GL,0.77380952381,1.0,0,0,0,0,0,0,0,1,0,1,-1.03,-0.3774586008027538,-1.0,0.17208672336251662,1.0,0.210488270756513,1.0,0.11624660476852622,1.0
7173,39,3.6,FW,0.830357142857,1.0,0,0,0,0,0,0,0,1,1,0,1.9,-0.7822646723402878,1.0,0.25077609600460193,1.0,0.32133102127423463,1.0,0.3029411049073585,1.0
20948,42,3.6,SE,0.867857142857,1.0,0,0,0,0,0,0,0,1,0,1,0.78,-1.242861689487155,1.0,0.3403105493354043,1.0,0.44474247732562366,1.0,0.4328177902564945,1.0
1888,35,3.8,MS,0.799404761905,1.0,0,0,0,0,0,0,0,1,0,1,1.24,-1.1617256132713805,1.0,0.32453868378059697,1.0,0.26973587290917367,1.0,0.1865900058982053,1.0
18019,41,3.7,NE,0.864880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.65,-0.8437723435392978,-1.0,0.26273243855880934,1.0,0.4069765237137468,1.0,0.41793446920163024,1.0
711,42,3.8,GL,0.886904761905,1.0,0,0,0,0,0,0,0,1,0,1,0.28,-1.433443076572925,1.0,0.3773572510562483,1.0,0.49010707882447546,1.0,0.48963560504618986,1.0
12470,37,2.7,GL,0.719642857143,1.0,0,0,0,0,0,0,0,1,0,1,-0.06,0.9228498705491449,-1.0,-0.08067741494014367,-1.0,0.08319376635557463,1.0,-0.03932351854569616,-1.0
20861,34,4.0,SE,0.805952380952,1.0,0,0,0,0,0,0,0,1,1,0,-0.1,-1.197297449568928,-1.0,0.3314534157443477,1.0,0.25465222004672317,1.0,0.20011559223818898,1.0
17752,42,3.7,GL,0.877380952381,1.0,0,0,0,0,0,0,0,1,0,1,0.42,-1.2611017469360228,1.0,0.3438561944690246,1.0,0.46742477807504956,1.0,0.4612266976513424,1.0
224,37,2.9,SE,0.73869047619,1.0,0,0,0,0,0,0,0,1,1,0,0.24,0.5449430207199225,1.0,-0.007216923556552887,-1.0,0.09959171433816705,1.0,0.017494296243999674,1.0
7937,36,3.1,SC,0.745238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.77,0.10130594515868596,-1.0,0.079020723581717,1.0,0.1424413685082353,1.0,0.031019882583982916,1.0
16684,42,3.3,MS,0.839285714286,1.0,0,0,0,0,0,0,0,1,1,0,0.36,0.01453713943479092,1.0,0.09588752318623628,1.0,0.34772892156108615,1.0,0.34759106807195117,1.0
4808,39,3.2,MW,0.792261904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.59,-0.0068055384131058185,-1.0,0.10003627995753239,1.0,0.2595684717927904,1.0,0.18930547532796727,1.0
3329,36,3.3,FW,0.764285714286,1.0,0,1,0,0,0,0,0,0,1,0,0.82,0.13361062570627313,1.0,0.07274108692499034,1.0,-0.30813247430967894,-1.0,0.0878376973736783,1.0
3293,37,3.4,FW,0.79255952381,1.0,0,0,0,0,0,0,0,1,0,1,0.35,-0.1614085739096978,1.0,0.13008922809040363,1.0,0.24196987160155592,1.0,0.15953883321823836,1.0
378,37,3.8,NE,0.824404761905,1.0,0,0,0,0,0,0,0,1,0,1,0.6,-0.9852466232426145,1.0,0.2902333163805311,1.0,0.3326990745992595,1.0,0.2731744627976296,1.0
11484,37,3.0,NG,0.748214285714,1.0,0,0,0,0,0,0,0,1,0,1,0.99,0.5868737934336936,1.0,-0.015367755352904994,-1.0,0.15124066860385232,1.0,0.045903203638847145,1.0
14538,42,3.1,Mt,0.820238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.49,0.43699997844555827,1.0,0.013765889881462073,1.0,0.3313309735784937,1.0,0.2907732532822558,1.0
11882,37,2.9,SE,0.73869047619,1.0,0,0,0,1,0,0,0,0,1,0,-0.98,0.6597585901968874,-1.0,-0.02953567262415034,-1.0,-0.2854223822166655,-1.0,0.017494296243999674,1.0
3845,29,3.0,SE,0.648214285714,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0.4282588657128856,0.0,0.015465055791981236,1.0,-0.12957879167275177,-1.0,-0.30043462395885,-1.0
12085,32,2.3,GL,0.625297619048,0.0,0,0,0,0,0,0,0,1,0,1,-1.13,1.9669710670316483,-1.0,-0.28364186555089393,-1.0,-0.16494344086734491,-1.0,-0.3694202903736481,-1.0
16761,37,2.5,SE,0.700595238095,1.0,0,0,0,0,0,0,0,1,0,1,1.39,1.5479094074489739,1.0,-0.20218138012471565,-1.0,0.037829164856722386,1.0,-0.09614133333539154,-1.0
5551,36,3.3,SC,0.764285714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.84,0.11765492519777027,-1.0,0.07584268087665783,1.0,0.1878059700070871,1.0,0.0878376973736783,1.0
17164,43,3.4,FW,0.86130952381,1.0,0,0,0,0,0,0,0,1,0,1,0.94,-0.30002466226122715,1.0,0.15703450830582238,1.0,0.4308594766718148,1.0,0.41929220391651123,1.0
8296,38,3.2,FW,0.779761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.36,-0.21278059905735078,-1.0,0.14007532443245768,1.0,0.2280868709477475,1.0,0.14601324687825512,1.0
14481,40,2.6,NE,0.747619047619,1.0,0,0,0,0,0,0,0,1,0,1,-0.03,1.2134601039434774,-1.0,-0.13716850674198605,-1.0,0.15495626814127794,1.0,0.062144259408592806,1.0
1794,37,3.2,MS,0.767261904762,0.0,0,0,0,0,0,0,0,1,1,0,-0.93,0.4805338499609749,-1.0,0.005303435192435368,1.0,0.16763861658644474,1.0,0.10272101842854298,1.0
18596,41,3.7,GL,0.864880952381,1.0,0,0,0,0,0,0,0,1,1,0,0.01,-1.0917079906728384,1.0,0.31092811026512857,1.0,0.4069765237137468,1.0,0.41793446920163024,1.0
5917,36,3.1,NG,0.745238095238,0.0,0,0,0,0,0,0,0,1,0,1,-1.39,0.41628046052225015,-1.0,0.01779351194908313,1.0,0.1424413685082353,1.0,0.031019882583982916,1.0
18199,29,3.4,NE,0.68630952381,0.0,0,0,0,0,0,0,0,1,0,1,0.51,-0.24694884444633636,1.0,0.1467172154093592,1.0,-0.009882935158788797,-1.0,-0.1867989943794588,-1.0
14127,36,2.4,SC,0.684821428571,1.0,0,0,0,0,0,0,0,1,1,0,0.61,2.060985632294414,1.0,-0.30191715260784574,-1.0,-0.04530139025400581,-1.0,-0.1678424691799516,-1.0
13039,38,2.9,MW,0.75119047619,0.0,0,1,0,0,0,0,0,0,0,1,-0.58,0.5887951132503845,-1.0,-0.01574123653723103,-1.0,-0.3069318221010373,-1.0,0.06078652469371182,1.0
5024,33,2.7,SC,0.669642857143,1.0,0,0,0,0,0,0,0,1,0,1,-0.03,0.9355654380011031,-1.0,-0.08314916646744243,-1.0,-0.04273263702459795,-1.0,-0.21249243234454473,-1.0
12270,42,3.0,SC,0.810714285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.42,0.5657367695140988,-1.0,-0.011258975201865556,-1.0,0.3086486728290678,1.0,0.26236434588740787,1.0
1658,40,3.3,GL,0.814285714286,1.0,0,0,0,0,0,0,0,1,1,0,1.33,-0.16797261597488952,1.0,0.1313651979644333,1.0,0.28476571987099986,1.0,0.2610066111725269,1.0
212,38,3.0,MS,0.760714285714,1.0,0,0,0,0,0,0,0,1,1,0,0.55,0.8029152533629706,1.0,-0.05736358531154419,-1.0,0.15375561593263587,1.0,0.08919543208855929,1.0
18104,33,3.3,GL,0.726785714286,1.0,0,0,0,0,0,0,0,1,1,0,1.36,0.05710393665280003,1.0,0.08761305596852453,1.0,0.0643945139556985,1.0,-0.04203898797545813,-1.0
17968,37,3.6,MW,0.805357142857,1.0,0,0,0,0,0,0,0,1,0,1,1.85,-0.7764255013916421,1.0,0.24964103225184342,1.0,0.28733447310040816,1.0,0.2163566480079342,1.0
4419,38,3.6,FW,0.817857142857,1.0,0,0,1,0,0,0,0,0,1,0,-0.56,-1.4033297390847692,-1.0,0.37150358481526985,1.0,-0.3853094385450273,-1.0,0.25964887645764634,1.0
21196,36,3.9,FW,0.827678571429,1.0,0,0,0,0,0,0,0,1,1,0,1.0,-1.1098329441343873,1.0,0.31445138058476363,1.0,0.29493312098738356,1.0,0.25829114174276535,1.0
5193,32,3.1,SE,0.695238095238,1.0,0,0,0,0,0,0,0,1,1,0,2.02,0.3142301521173203,1.0,0.03763084965455447,1.0,-0.012451688388196658,-1.0,-0.14214903121486566,-1.0
9551,31,3.5,NW,0.720833333333,1.0,0,0,0,0,0,0,0,1,1,0,-0.96,-0.25295671275741866,-1.0,0.14788507187583882,1.0,0.046795913764464014,1.0,-0.07180563008518659,-1.0
8526,34,3.4,NE,0.74880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.27,0.32736292690138796,-1.0,0.035077998100517774,1.0,0.11855841555016733,1.0,0.02966214786910193,1.0
2166,38,3.0,MS,0.760714285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.09,0.2967722718871613,-1.0,0.04102444905822473,1.0,0.18272226944889525,1.0,0.08919543208855929,1.0
3110,32,2.5,MW,0.638095238095,1.0,0,0,0,0,0,0,0,1,0,1,-0.67,1.4476931773316928,-1.0,-0.18270056491230718,-1.0,-0.11957883936849312,-1.0,-0.31260247558395227,-1.0
792,43,3.6,NE,0.880357142857,1.0,0,1,0,0,0,0,0,0,1,0,0.86,-0.6135556238813917,1.0,0.21798111066297826,1.0,-0.01971436614609967,-1.0,0.4761100187062066,1.0
233,42,2.6,SE,0.772619047619,1.0,0,0,0,0,0,0,0,1,0,1,1.57,1.258175098803943,1.0,-0.14586055743159104,-1.0,0.21791946983136423,1.0,0.14872871630801665,1.0
2220,37,3.2,MS,0.767261904762,1.0,0,0,0,0,0,0,0,1,1,0,-1.15,0.0831841396904998,-1.0,0.0825433819697626,1.0,0.16763861658644474,1.0,0.10272101842854298,1.0
15021,32,3.3,MS,0.714285714286,1.0,0,0,0,0,0,0,0,1,1,0,0.34,0.11497620090430001,1.0,0.076363392271459,1.0,0.03291291311065514,1.0,-0.08533121642517028,-1.0
21571,41,2.8,FW,0.779166666667,1.0,0,0,0,0,0,0,0,1,0,1,-0.41,0.9263742463325711,-1.0,-0.08136251069055918,-1.0,0.23180247048517266,1.0,0.1622543026479999,1.0
209,35,2.9,SE,0.71369047619,1.0,0,0,0,0,0,0,0,1,0,1,-0.4,0.9961096540196201,-1.0,-0.09491822506260793,-1.0,0.06559516616434014,1.0,-0.06909016065542462,-1.0
9330,34,3.3,GL,0.739285714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.69,0.3308564944296123,-1.0,0.03439889109988761,1.0,0.09587611480074143,1.0,0.0012532404742540137,1.0
16560,25,3.4,NE,0.64255952381,1.0,0,0,0,0,0,0,1,0,1,0,-0.75,-0.690876869051001,-1.0,0.23301141949997717,1.0,-0.7642595038454827,-1.0,-0.35996790817830737,-1.0
21189,40,3.1,FW,0.795238095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.8,0.39066788130062075,-1.0,0.02277228557034007,1.0,0.23940111837214806,1.0,0.2041887963828315,1.0
4498,31,3.9,GL,0.758928571429,1.0,0,0,0,0,0,0,0,1,1,0,0.12,-1.19592831295847,1.0,0.33118727225364103,1.0,0.1375251167621676,1.0,0.04182999949420463,1.0
20038,37,3.2,GL,0.767261904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.97,0.00636251184203223,-1.0,0.09747657128132449,1.0,0.16763861658644474,1.0,0.10272101842854298,1.0
9505,29,3.1,GL,0.663988095238,1.0,0,1,0,0,0,0,0,0,0,1,-0.18,0.20801512264263378,-1.0,0.058277758439243287,1.0,-0.5449016282075734,-1.0,-0.2720257165640021,-1.0
2413,36,3.1,NG,0.745238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.33,0.13390776231924215,-1.0,0.07268332718444417,1.0,0.1424413685082353,1.0,0.031019882583982916,1.0
6598,33,3.1,NE,0.707738095238,1.0,0,0,0,0,0,0,0,1,0,1,2.23,0.4108502328560397,1.0,0.018849082105762888,1.0,0.04799656597310564,1.0,-0.09885680276515352,-1.0
19479,45,3.1,MS,0.857738095238,1.0,0,0,0,0,0,0,0,1,0,1,0.91,-0.13178327379060292,1.0,0.12433043037313934,1.0,0.42577577611362294,1.0,0.4206499386313922,1.0
15357,35,2.9,MS,0.71369047619,1.0,0,0,0,0,0,0,0,1,1,0,0.23,1.2344705060628534,1.0,-0.14125267315641776,-1.0,0.03662851264808076,1.0,-0.06909016065542462,-1.0
11014,33,3.2,GL,0.717261904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.48,-0.11513637662600079,-1.0,0.12109447620539561,1.0,0.07067886672253199,1.0,-0.0704478953703056,-1.0
834,37,3.3,GL,0.776785714286,1.0,0,0,0,0,0,0,0,1,0,1,0.78,-0.21969489068259268,1.0,0.14141937855740738,1.0,0.21928757085213002,1.0,0.13112992582339045,1.0
9063,35,3.7,SE,0.789880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.99,-0.7946896934092319,-1.0,0.2531913688518355,1.0,0.2180869186434884,1.0,0.15818109850335738,1.0
8074,41,3.7,FW,0.864880952381,1.0,0,0,0,0,0,0,0,1,1,0,1.86,-0.5437543087558141,1.0,0.20441258468716436,1.0,0.4069765237137468,1.0,0.41793446920163024,1.0
15001,41,3.6,NG,0.855357142857,1.0,0,0,0,0,0,0,0,1,1,0,0.77,-0.8373864365317456,1.0,0.26149109597156417,1.0,0.3842942229643209,1.0,0.38952556180678233,1.0
9455,26,2.9,GL,0.60744047619,1.0,0,0,0,0,0,0,1,0,0,1,-0.81,0.4120721946198498,-1.0,0.018611547613699528,1.0,-0.8172227532313099,-1.0,-0.45872021670283414,-1.0
9810,32,2.8,MS,0.666666666667,1.0,0,0,0,0,0,0,0,1,0,1,-1.02,1.1161852738457787,-1.0,-0.11825946388800897,-1.0,-0.05153193712021542,-1.0,-0.22737575339940896,-1.0
6035,25,2.6,NG,0.560119047619,0.0,0,1,0,0,0,0,0,0,0,1,-1.64,1.5424225686623985,-1.0,-0.2011148054553586,-1.0,-0.7842395353348757,-1.0,-0.5872391673370896,-1.0
12537,37,2.3,GL,0.681547619048,0.0,0,0,0,0,0,0,0,1,1,0,-0.04,2.02994288284833,-1.0,-0.29588281999588717,-1.0,-0.03650209015838879,-1.0,-0.15295914812508737,-1.0
13289,42,3.1,FW,0.820238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.51,0.5452496967038378,1.0,-0.00727653763468919,-1.0,0.3313309735784937,1.0,0.2907732532822558,1.0
10606,28,3.2,NG,0.661011904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.94,0.12651981627212755,-1.0,0.07411945396325686,1.0,-0.08672913750268396,-1.0,-0.2869090376188663,-1.0
15738,33,3.8,SE,0.774404761905,1.0,0,0,0,0,0,0,0,1,0,1,-0.54,-1.3220462670791264,-1.0,0.3557030673131467,1.0,0.20677267121908738,1.0,0.100005548998781,1.0
13163,39,3.4,NE,0.81130952381,1.0,0,0,0,0,0,0,0,1,1,0,1.62,-0.5212143017996891,1.0,0.20003108171219908,1.0,0.27596641977538283,1.0,0.24612329011766265,1.0
14150,39,3.1,SC,0.782738095238,1.0,0,0,0,0,0,0,0,1,0,1,1.77,0.18695445671358876,1.0,0.062371695526418205,1.0,0.2368861710433645,1.0,0.16089656793311935,1.0
1220,41,3.5,Mt,0.845833333333,1.0,0,0,0,0,0,0,0,1,1,0,-0.2,-0.3854200652344623,-1.0,0.17363433513391108,1.0,0.361611922214895,1.0,0.3611166544119344,1.0
12955,45,3.4,Mt,0.88630952381,1.0,0,0,0,0,0,0,0,1,0,1,0.83,-0.6260998083671476,1.0,0.2204195474278754,1.0,0.49382267836190064,1.0,0.5058766608159355,1.0
9957,27,2.4,GL,0.572321428571,0.0,0,0,0,0,0,0,0,1,1,0,-0.16,2.2585499792028427,-1.0,-0.34032125671532604,-1.0,-0.3286357978593939,-1.0,-0.5574725252273609,-1.0
20179,40,3.4,SE,0.82380952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.29,-0.1648725268944211,-1.0,0.13076257838427213,1.0,0.30744802062042575,1.0,0.2894155185673748,1.0
6552,32,2.9,NE,0.68244047619,1.0,0,0,0,0,0,0,0,1,0,1,0.43,0.8167157245025995,1.0,-0.06004622890929941,-1.0,-0.028849636370789078,-1.0,-0.19896684600456105,-1.0
11375,41,3.4,GL,0.83630952381,1.0,0,0,0,0,0,0,0,1,1,0,1.66,-0.3809710459252857,1.0,0.1727694999376851,1.0,0.3389296214654691,1.0,0.33270774701708694,1.0
1387,36,3.8,GL,0.811904761905,1.0,0,0,0,0,0,0,0,1,1,0,2.33,-0.9785848688305024,1.0,0.28893835241570304,1.0,0.27225082023795766,1.0,0.22988223434791744,1.0
2001,40,3.7,Mt,0.852380952381,1.0,0,0,0,1,0,0,0,0,1,0,-0.46,-0.9420875308460289,-1.0,0.28184371419005555,1.0,-0.009519173686128646,-1.0,0.3746422407519181,1.0
5609,36,3.0,SC,0.741964285714,1.0,0,0,0,0,0,0,0,1,1,0,0.7,0.5356624786191518,1.0,-0.00541289914329654,-1.0,0.09079241424255002,1.0,0.002610975189135001,1.0
11907,31,3.2,GL,0.692261904762,0.0,0,0,0,0,0,0,0,1,0,1,0.28,0.10189559608859446,1.0,0.07890610261870602,1.0,0.0077156650324456955,1.0,-0.1570323522697299,-1.0
4581,28,2.4,MW,0.584821428571,0.0,0,1,0,0,0,0,0,0,0,1,-0.84,1.4126646864825303,-1.0,-0.17589145268963136,-1.0,-0.7351593342985983,-1.0,-0.5141802967776488,-1.0
16396,48,3.3,FW,0.914285714286,1.0,0,0,0,0,0,0,0,1,0,1,1.69,-0.7555188892648143,1.0,0.24557704134853764,1.0,0.5655851801476044,1.0,0.6073444387702236,1.0
9677,44,3.0,NE,0.835714285714,1.0,0,0,0,0,0,0,0,1,0,1,0.12,0.23521758705023818,1.0,0.05298993049135004,1.0,0.3716118745191541,1.0,0.34894880278683216,1.0
21590,43,3.6,FW,0.880357142857,1.0,0,0,0,0,0,0,0,1,0,1,0.38,-1.0172427272111948,1.0,0.29645296950657146,1.0,0.4762240781706666,1.0,0.4761100187062066,1.0
2523,42,3.4,MS,0.84880952381,0.0,0,0,0,0,0,0,0,1,0,1,0.77,-0.5837405568593881,1.0,0.2121854245698025,1.0,0.3993778758267714,1.0,0.3759999754667991,1.0
16362,40,3.5,Mt,0.833333333333,1.0,0,0,0,0,0,0,0,1,1,0,0.04,-0.27509706705650366,1.0,0.15218888723920834,1.0,0.3301303213698521,1.0,0.3178244259622227,1.0
7259,36,3.0,FW,0.735714285714,1.0,0,0,0,0,0,0,0,1,0,1,0.76,-0.02784497994042569,1.0,0.10412609127937451,1.0,0.1197590677588094,1.0,0.002610975189135001,1.0
20465,33,3.7,GL,0.764880952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.14,-0.8470960377679502,-1.0,0.26337852425785385,1.0,0.18409037046966148,1.0,0.07159664160393309,1.0
